# f_(Hz) ASD(f)_(Hz^-0.5)
3.819443000000000144e+00 1.763855000000000070e-19
3.828247000000000178e+00 1.743488000000000086e-19
3.837073000000000178e+00 1.723369000000000028e-19
3.845918000000000170e+00 1.703493999999999970e-19
3.854783999999999988e+00 1.683861000000000070e-19
3.863669999999999938e+00 1.664465999999999922e-19
3.872576000000000018e+00 1.645305000000000083e-19
3.881504000000000065e+00 1.626377000000000028e-19
3.890451000000000104e+00 1.607678000000000075e-19
3.899420000000000108e+00 1.589205000000000098e-19
3.908408999999999800e+00 1.570954999999999974e-19
3.917419000000000207e+00 1.552925000000000059e-19
3.926448999999999856e+00 1.535113000000000030e-19
3.935500999999999916e+00 1.517514999999999962e-19
3.944573000000000107e+00 1.500129000000000012e-19
3.953666000000000125e+00 1.482952000000000058e-19
3.962779999999999969e+00 1.465982000000000014e-19
3.971915999999999780e+00 1.449214999999999957e-19
3.981072000000000166e+00 1.432649000000000045e-19
3.990248999999999935e+00 1.416281999999999953e-19
3.999448000000000114e+00 1.400111000000000039e-19
4.008666999999999980e+00 1.384132999999999938e-19
4.017908000000000257e+00 1.368347000000000090e-19
4.027169999999999916e+00 1.352749000000000089e-19
4.036453999999999986e+00 1.337337000000000091e-19
4.045759000000000327e+00 1.322109000000000015e-19
4.055085000000000051e+00 1.307061999999999977e-19
4.064433000000000185e+00 1.292194999999999935e-19
4.073802999999999841e+00 1.277505000000000006e-19
4.083193999999999768e+00 1.262989000000000065e-19
4.092607000000000106e+00 1.248646000000000071e-19
4.102040999999999826e+00 1.234472999999999900e-19
4.111496999999999957e+00 1.220467999999999951e-19
4.120974999999999611e+00 1.206628999999999899e-19
4.130474999999999675e+00 1.192953999999999902e-19
4.139997000000000149e+00 1.179441000000000119e-19
4.149540000000000006e+00 1.166086999999999943e-19
4.159106000000000414e+00 1.152892000000000097e-19
4.168694000000000344e+00 1.139851999999999934e-19
4.178303999999999796e+00 1.126965999999999893e-19
4.187935999999999659e+00 1.114231999999999892e-19
4.197589999999999932e+00 1.101648999999999890e-19
4.207265999999999728e+00 1.089212999999999960e-19
4.216965000000000074e+00 1.076923999999999984e-19
4.226685999999999943e+00 1.064778999999999956e-19
4.236430000000000362e+00 1.052776999999999956e-19
4.246196000000000303e+00 1.040914999999999981e-19
4.255983999999999767e+00 1.029193000000000029e-19
4.265794999999999781e+00 1.017609000000000018e-19
4.275629000000000346e+00 1.006159999999999944e-19
4.285485000000000433e+00 9.948449000000000503e-20
4.295364000000000182e+00 9.836625000000000227e-20
4.305265999999999593e+00 9.726108000000000187e-20
4.315191000000000443e+00 9.616882000000000203e-20
4.325137999999999927e+00 9.508931999999999653e-20
4.335109000000000101e+00 9.402240999999999999e-20
4.345101999999999798e+00 9.296795000000000179e-20
4.355119000000000185e+00 9.192577000000000451e-20
4.365158000000000094e+00 9.089572999999999755e-20
4.375220999999999805e+00 8.987767999999999876e-20
4.385307000000000066e+00 8.887147000000000192e-20
4.395415999999999990e+00 8.787695000000000081e-20
4.405548999999999715e+00 8.689399000000000451e-20
4.415704999999999991e+00 8.592243999999999474e-20
4.425883999999999929e+00 8.496215999999999701e-20
4.436086000000000418e+00 8.401301000000000069e-20
4.446312999999999960e+00 8.307484999999999518e-20
4.456563000000000052e+00 8.214757000000000480e-20
4.466835999999999807e+00 8.123101000000000367e-20
4.477133000000000251e+00 8.032504999999999644e-20
4.487453999999999610e+00 7.942956000000000420e-20
4.497798999999999658e+00 7.854441999999999550e-20
4.508167000000000257e+00 7.766948999999999583e-20
4.518558999999999770e+00 7.680466000000000546e-20
4.528976000000000113e+00 7.594979999999999732e-20
4.539416000000000118e+00 7.510479000000000015e-20
4.549881000000000064e+00 7.426950999999999453e-20
4.560368999999999673e+00 7.344385000000000479e-20
4.570882000000000112e+00 7.262768000000000388e-20
4.581419000000000352e+00 7.182089999999999969e-20
4.591980000000000395e+00 7.102338000000000127e-20
4.602566000000000379e+00 7.023503000000000009e-20
4.613176000000000165e+00 6.945572000000000520e-20
4.623809999999999754e+00 6.868535000000000041e-20
4.634469000000000172e+00 6.792380999999999803e-20
4.645152999999999643e+00 6.717100000000000594e-20
4.655860999999999805e+00 6.642680000000000473e-20
4.666593999999999909e+00 6.569111999999999790e-20
4.677350999999999814e+00 6.496386000000000536e-20
4.688133999999999801e+00 6.424491000000000330e-20
4.698940999999999590e+00 6.353417999999999522e-20
4.709773000000000209e+00 6.283156000000000544e-20
4.720629999999999882e+00 6.213696000000000136e-20
4.731512999999999636e+00 6.145028999999999848e-20
4.742420000000000080e+00 6.077143999999999708e-20
4.753351999999999578e+00 6.010032999999999625e-20
4.764310000000000045e+00 5.943686000000000387e-20
4.775292999999999566e+00 5.878094999999999498e-20
4.786300999999999917e+00 5.813250000000000152e-20
4.797334000000000209e+00 5.749142000000000292e-20
4.808393999999999835e+00 5.685762999999999828e-20
4.819478000000000151e+00 5.623104000000000313e-20
4.830587999999999660e+00 5.561155999999999687e-20
4.841724000000000139e+00 5.499911000000000268e-20
4.852884999999999671e+00 5.439360999999999558e-20
4.864072000000000173e+00 5.379497999999999873e-20
4.875284999999999869e+00 5.320312999999999757e-20
4.886523999999999646e+00 5.261797999999999721e-20
4.897788000000000252e+00 5.203945000000000277e-20
4.909079000000000192e+00 5.146747000000000290e-20
4.920395000000000074e+00 5.090196999999999833e-20
4.931738000000000177e+00 5.034285000000000297e-20
4.943107000000000362e+00 4.979005000000000109e-20
4.954501999999999740e+00 4.924348999999999779e-20
4.965923000000000087e+00 4.870309999999999981e-20
4.977370999999999768e+00 4.816881000000000184e-20
4.988845000000000418e+00 4.764054999999999858e-20
5.000345000000000262e+00 4.711824000000000114e-20
5.011872000000000327e+00 4.660181999999999983e-20
5.023425999999999725e+00 4.609120999999999975e-20
5.035006000000000093e+00 4.558634999999999721e-20
5.046612999999999793e+00 4.508716999999999895e-20
5.058246999999999716e+00 4.459359999999999965e-20
5.069906999999999719e+00 4.410558000000000164e-20
5.081593999999999944e+00 4.362305000000000123e-20
5.093308999999999642e+00 4.314593999999999913e-20
5.105050000000000310e+00 4.267418000000000207e-20
5.116818000000000310e+00 4.220772000000000197e-20
5.128613999999999784e+00 4.174648999999999952e-20
5.140436000000000227e+00 4.129042999999999706e-20
5.152286000000000143e+00 4.083948000000000294e-20
5.164164000000000421e+00 4.039358000000000143e-20
5.176067999999999891e+00 3.995268000000000248e-20
5.187999999999999723e+00 3.951671000000000081e-20
5.199959999999999916e+00 3.908562000000000035e-20
5.211947000000000330e+00 3.865934999999999740e-20
5.223962000000000216e+00 3.823785000000000195e-20
5.236004000000000325e+00 3.782105999999999825e-20
5.248075000000000045e+00 3.740892000000000068e-20
5.260172999999999988e+00 3.700138000000000114e-20
5.272299000000000291e+00 3.659838999999999757e-20
5.284453000000000067e+00 3.619989999999999992e-20
5.296634000000000064e+00 3.580586000000000011e-20
5.308843999999999674e+00 3.541619999999999884e-20
5.321082999999999785e+00 3.503088999999999729e-20
5.333349000000000117e+00 3.464986999999999778e-20
5.345644000000000062e+00 3.427308999999999823e-20
5.357967000000000368e+00 3.390050999999999820e-20
5.370318000000000147e+00 3.353207000000000000e-20
5.382698000000000427e+00 3.316772999999999718e-20
5.395106000000000179e+00 3.280743999999999970e-20
5.407543000000000433e+00 3.245114999999999945e-20
5.420009000000000299e+00 3.209882000000000202e-20
5.432502999999999638e+00 3.175041000000000092e-20
5.445026000000000366e+00 3.140585999999999848e-20
5.457578999999999958e+00 3.106513000000000028e-20
5.470159999999999911e+00 3.072819000000000145e-20
5.482770000000000366e+00 3.039497999999999830e-20
5.495409000000000432e+00 3.006546999999999802e-20
5.508077000000000112e+00 2.973960000000000294e-20
5.520774000000000292e+00 2.941734999999999778e-20
5.533501000000000225e+00 2.909866000000000292e-20
5.546256999999999771e+00 2.878350000000000148e-20
5.559042999999999957e+00 2.847182999999999902e-20
5.571857999999999755e+00 2.816359999999999949e-20
5.584702000000000055e+00 2.785878999999999965e-20
5.597576000000000107e+00 2.755734000000000182e-20
5.610479999999999912e+00 2.725923000000000278e-20
5.623413000000000217e+00 2.696439999999999882e-20
5.636377000000000415e+00 2.667282999999999876e-20
5.649370000000000225e+00 2.638447999999999913e-20
5.662392999999999788e+00 2.609932000000000110e-20
5.675445999999999991e+00 2.581729999999999957e-20
5.688528999999999947e+00 2.553838000000000013e-20
5.701642999999999795e+00 2.526255000000000114e-20
5.714786000000000143e+00 2.498974999999999892e-20
5.727960000000000385e+00 2.471995999999999926e-20
5.741164999999999630e+00 2.445313000000000009e-20
5.754399000000000264e+00 2.418924999999999979e-20
5.767665000000000042e+00 2.392826999999999930e-20
5.780960000000000321e+00 2.367015999999999978e-20
5.794286999999999743e+00 2.341488999999999938e-20
5.807643999999999807e+00 2.316242999999999928e-20
5.821031999999999762e+00 2.291273999999999901e-20
5.834450999999999610e+00 2.266580000000000136e-20
5.847901000000000238e+00 2.242156999999999986e-20
5.861381999999999870e+00 2.218001999999999868e-20
5.874893000000000143e+00 2.194111999999999898e-20
5.888436999999999699e+00 2.170483999999999892e-20
5.902010999999999896e+00 2.147116000000000128e-20
5.915615999999999985e+00 2.124003999999999960e-20
5.929253000000000107e+00 2.101145000000000104e-20
5.942922000000000260e+00 2.078536999999999937e-20
5.956621000000000166e+00 2.056176999999999876e-20
5.970353000000000243e+00 2.034060999999999876e-20
5.984116000000000213e+00 2.012188000000000075e-20
5.997911000000000215e+00 1.990554999999999988e-20
6.011737000000000108e+00 1.969157999999999872e-20
6.025596000000000174e+00 1.947995000000000003e-20
6.039486000000000132e+00 1.927064000000000059e-20
6.053409000000000262e+00 1.906360999999999994e-20
6.067363000000000284e+00 1.885884999999999947e-20
6.081349999999999589e+00 1.865633000000000034e-20
6.095368999999999815e+00 1.845602000000000072e-20
6.109420000000000073e+00 1.825790000000000036e-20
6.123503999999999614e+00 1.806194999999999906e-20
6.137620000000000076e+00 1.786812999999999936e-20
6.151768999999999821e+00 1.767642999999999964e-20
6.165949999999999598e+00 1.748682000000000106e-20
6.180164000000000435e+00 1.729926999999999879e-20
6.194410999999999667e+00 1.711377999999999882e-20
6.208689999999999820e+00 1.693029999999999909e-20
6.223003000000000284e+00 1.674882999999999961e-20
6.237347999999999892e+00 1.656932999999999991e-20
6.251726999999999812e+00 1.639179000000000139e-20
6.266138999999999903e+00 1.621617999999999919e-20
6.280584000000000167e+00 1.604249000000000072e-20
6.295061999999999713e+00 1.587069000000000113e-20
6.309573000000000320e+00 1.570074999999999858e-20
6.324118000000000350e+00 1.553266999999999907e-20
6.338696999999999804e+00 1.536640999999999916e-20
6.353309000000000317e+00 1.520196000000000022e-20
6.367955000000000254e+00 1.503929999999999903e-20
6.382634999999999614e+00 1.487841000000000137e-20
6.397348000000000035e+00 1.471925999999999939e-20
6.412096000000000018e+00 1.456184999999999909e-20
6.426877000000000173e+00 1.440614000000000004e-20
6.441692999999999891e+00 1.425212999999999920e-20
6.456541999999999781e+00 1.409979000000000077e-20
6.471426000000000123e+00 1.394910000000000150e-20
6.486343999999999888e+00 1.380004000000000117e-20
6.501297000000000104e+00 1.365260999999999978e-20
6.516283999999999743e+00 1.350676999999999988e-20
6.531305999999999834e+00 1.336250999999999985e-20
6.546362000000000236e+00 1.321981999999999958e-20
6.561453000000000202e+00 1.307868000000000035e-20
6.576577999999999591e+00 1.293906000000000032e-20
6.591738999999999571e+00 1.280095999999999948e-20
6.606935000000000002e+00 1.266435000000000050e-20
6.622164999999999857e+00 1.252922000000000026e-20
6.637431000000000303e+00 1.239556000000000015e-20
6.652732000000000312e+00 1.226333999999999983e-20
6.668067999999999884e+00 1.213255000000000070e-20
6.683438999999999908e+00 1.200317999999999962e-20
6.698845999999999634e+00 1.187520999999999938e-20
6.714288999999999952e+00 1.174861999999999976e-20
6.729766999999999832e+00 1.162339000000000052e-20
6.745280000000000165e+00 1.149953000000000028e-20
6.760830000000000339e+00 1.137700000000000009e-20
6.776415000000000077e+00 1.125579999999999994e-20
6.792036000000000406e+00 1.113589999999999950e-20
6.807693999999999690e+00 1.101730000000000027e-20
6.823387000000000313e+00 1.089998000000000051e-20
6.839116999999999891e+00 1.078393000000000013e-20
6.854881999999999920e+00 1.066913000000000039e-20
6.870683999999999791e+00 1.055556999999999967e-20
6.886523000000000394e+00 1.044322999999999925e-20
6.902397999999999811e+00 1.033211000000000065e-20
6.918309999999999960e+00 1.022219000000000061e-20
6.934257999999999811e+00 1.011345000000000043e-20
6.950243000000000393e+00 1.000587999999999997e-20
6.966264999999999930e+00 9.899470999999999307e-21
6.982324000000000197e+00 9.794209999999999329e-21
6.998420000000000307e+00 9.690082999999999280e-21
7.014553000000000260e+00 9.587078000000000228e-21
7.030723000000000056e+00 9.485182000000000068e-21
7.046930999999999834e+00 9.384384000000000031e-21
7.063175000000000203e+00 9.284670999999999517e-21
7.079457999999999807e+00 9.186030999999999593e-21
7.095778000000000141e+00 9.088452999999999985e-21
7.112135000000000318e+00 8.991925000000000255e-21
7.128529999999999589e+00 8.896436000000000129e-21
7.144962999999999731e+00 8.801973000000000511e-21
7.161433999999999855e+00 8.708526999999999946e-21
7.177942999999999962e+00 8.616085999999999501e-21
7.194490000000000052e+00 8.524638000000000243e-21
7.211075000000000124e+00 8.434173000000000555e-21
7.227698000000000178e+00 8.344681000000000323e-21
7.244360000000000355e+00 8.256150000000000614e-21
7.261059999999999626e+00 8.168570999999999972e-21
7.277797999999999767e+00 8.081931999999999465e-21
7.294575000000000031e+00 7.996224000000000646e-21
7.311391000000000417e+00 7.911436000000000230e-21
7.328244999999999898e+00 7.827557999999999609e-21
7.345138999999999641e+00 7.744581000000000334e-21
7.362071000000000254e+00 7.662494999999999284e-21
7.379042000000000101e+00 7.581289000000000697e-21
7.396053000000000210e+00 7.500955000000000270e-21
7.413102000000000302e+00 7.421482000000000736e-21
7.430190999999999768e+00 7.342861999999999296e-21
7.447320000000000384e+00 7.265085000000000350e-21
7.464488000000000234e+00 7.188141999999999434e-21
7.481695000000000206e+00 7.112023999999999604e-21
7.498942000000000441e+00 7.036721999999999405e-21
7.516229000000000049e+00 6.962227000000000389e-21
7.533555999999999919e+00 6.888529999999999595e-21
7.550921999999999912e+00 6.815623000000000243e-21
7.568329000000000306e+00 6.743497000000000125e-21
7.585776000000000074e+00 6.672144000000000202e-21
7.603263000000000105e+00 6.601554000000000361e-21
7.620790000000000397e+00 6.531720999999999631e-21
7.638358000000000203e+00 6.462635000000000156e-21
7.655966000000000271e+00 6.394289000000000051e-21
7.673614999999999853e+00 6.326675000000000278e-21
7.691303999999999697e+00 6.259784000000000133e-21
7.709035000000000082e+00 6.193608999999999989e-21
7.726805999999999841e+00 6.128142000000000055e-21
7.744618000000000002e+00 6.063374999999999789e-21
7.762470999999999677e+00 5.999301000000000315e-21
7.780365999999999893e+00 5.935912999999999749e-21
7.798301000000000371e+00 5.873201999999999643e-21
7.816277999999999615e+00 5.811161999999999779e-21
7.834296000000000149e+00 5.749785000000000367e-21
7.852356000000000336e+00 5.689064999999999684e-21
7.870458000000000176e+00 5.628993000000000034e-21
7.888601000000000418e+00 5.569562999999999696e-21
7.906786000000000314e+00 5.510768999999999955e-21
7.925012999999999863e+00 5.452603000000000268e-21
7.943281999999999954e+00 5.395058000000000256e-21
