# f_(Hz) PSD(f)_(Hz^-1)
3.819443000000000144e+00 3.111184461025000333e-38
3.828247000000000178e+00 3.039750406144000387e-38
3.837073000000000178e+00 2.970000710161000192e-38
3.845918000000000170e+00 2.901891808035999775e-38
3.854783999999999988e+00 2.835387867321000123e-38
3.863669999999999938e+00 2.770447065155999836e-38
3.872576000000000018e+00 2.707028543025000220e-38
3.881504000000000065e+00 2.645102146129000233e-38
3.890451000000000104e+00 2.584628551684000421e-38
3.899420000000000108e+00 2.525572532025000532e-38
3.908408999999999800e+00 2.467899612024999970e-38
3.917419000000000207e+00 2.411576055625000228e-38
3.926448999999999856e+00 2.356571922769000051e-38
3.935500999999999916e+00 2.302851775224999810e-38
3.944573000000000107e+00 2.250387016640999918e-38
3.953666000000000125e+00 2.199146634304000279e-38
3.962779999999999969e+00 2.149103224323999966e-38
3.971915999999999780e+00 2.100224116225000001e-38
3.981072000000000166e+00 2.052483157201000208e-38
3.990248999999999935e+00 2.005854703523999790e-38
3.999448000000000114e+00 1.960310812321000235e-38
4.008666999999999980e+00 1.915824161688999893e-38
4.017908000000000257e+00 1.872373512409000183e-38
4.027169999999999916e+00 1.829929857001000163e-38
4.036453999999999986e+00 1.788470251569000152e-38
4.045759000000000327e+00 1.747972207881000124e-38
4.055085000000000051e+00 1.708411071843999942e-38
4.064433000000000185e+00 1.669767918024999775e-38
4.073802999999999841e+00 1.632019025025000014e-38
4.083193999999999768e+00 1.595141214121000179e-38
4.092607000000000106e+00 1.559116833316000192e-38
4.102040999999999826e+00 1.523923587728999684e-38
4.111496999999999957e+00 1.489542139023999807e-38
4.120974999999999611e+00 1.455953543640999861e-38
4.130474999999999675e+00 1.423139246115999778e-38
4.139997000000000149e+00 1.391081072481000237e-38
4.149540000000000006e+00 1.359758891568999885e-38
4.159106000000000414e+00 1.329159963664000221e-38
4.168694000000000344e+00 1.299262581903999933e-38
4.178303999999999796e+00 1.270052365155999741e-38
4.187935999999999659e+00 1.241512949823999729e-38
4.197589999999999932e+00 1.213630519200999734e-38
4.207265999999999728e+00 1.186384959368999979e-38
4.216965000000000074e+00 1.159765301775999914e-38
4.226685999999999943e+00 1.133754318840999933e-38
4.236430000000000362e+00 1.108339411728999911e-38
4.246196000000000303e+00 1.083504037224999902e-38
4.255983999999999767e+00 1.059238231249000057e-38
4.265794999999999781e+00 1.035528076880999977e-38
4.275629000000000346e+00 1.012357945599999941e-38
4.285485000000000433e+00 9.897163750560101584e-39
4.295364000000000182e+00 9.675919139062500256e-39
4.305265999999999593e+00 9.459717682766400648e-39
4.315191000000000443e+00 9.248441940192400930e-39
4.325137999999999927e+00 9.041978778062399659e-39
4.335109000000000101e+00 8.840213582208100621e-39
4.345101999999999798e+00 8.643039727202500177e-39
4.355119000000000185e+00 8.450347190092900707e-39
4.365158000000000094e+00 8.262033732232899708e-39
4.375220999999999805e+00 8.077997362182399621e-39
4.385307000000000066e+00 7.898138179960899689e-39
4.395415999999999990e+00 7.722358341302500595e-39
4.405548999999999715e+00 7.550565498120101192e-39
4.415704999999999991e+00 7.382665695553598824e-39
4.425883999999999929e+00 7.218568631865599980e-39
4.436086000000000418e+00 7.058185849260099976e-39
4.446312999999999960e+00 6.901430702522498726e-39
4.456563000000000052e+00 6.748223256904900792e-39
4.466835999999999807e+00 6.598476985620100595e-39
4.477133000000000251e+00 6.452113657502499923e-39
4.487453999999999610e+00 6.309055001793601022e-39
4.497798999999999658e+00 6.169225913136399743e-39
4.508167000000000257e+00 6.032549676860099996e-39
4.518558999999999770e+00 5.898955797715600464e-39
4.528976000000000113e+00 5.768372120039999497e-39
4.539416000000000118e+00 5.640729480944099967e-39
4.549881000000000064e+00 5.515960115640099411e-39
4.560368999999999673e+00 5.393999102822500400e-39
4.570882000000000112e+00 5.274779902182400382e-39
4.581419000000000352e+00 5.158241676809999723e-39
4.591980000000000395e+00 5.044320506624400405e-39
4.602566000000000379e+00 4.932959439100899689e-39
4.613176000000000165e+00 4.824097040718400473e-39
4.623809999999999754e+00 4.717677304622500098e-39
4.634469000000000172e+00 4.613643964916099589e-39
4.645152999999999643e+00 4.511943241000000964e-39
4.655860999999999805e+00 4.412519758240000688e-39
4.666593999999999909e+00 4.315323246854399772e-39
4.677350999999999814e+00 4.220303106099600500e-39
4.688133999999999801e+00 4.127408460908100261e-39
4.698940999999999590e+00 4.036592028272399368e-39
4.709773000000000209e+00 3.947804932033600368e-39
4.720629999999999882e+00 3.861001798041599887e-39
4.731512999999999636e+00 3.776138141084100027e-39
4.742420000000000080e+00 3.693167919673599863e-39
4.753351999999999578e+00 3.612049666108899370e-39
4.764310000000000045e+00 3.532740326659600270e-39
4.775292999999999566e+00 3.455200082902499504e-39
4.786300999999999917e+00 3.379387556249999897e-39
4.797334000000000209e+00 3.305263373616400392e-39
4.808393999999999835e+00 3.232790089216899829e-39
4.819478000000000151e+00 3.161929859481600295e-39
4.830587999999999660e+00 3.092645605633599839e-39
4.841724000000000139e+00 3.024902100792100167e-39
4.852884999999999671e+00 2.958664808832099509e-39
4.864072000000000173e+00 2.893899873200399880e-39
4.875284999999999869e+00 2.830573041796899677e-39
4.886523999999999646e+00 2.768651819280399822e-39
4.897788000000000252e+00 2.708104356302500307e-39
4.909079000000000192e+00 2.648900468200900342e-39
4.920395000000000074e+00 2.591010549880899708e-39
4.931738000000000177e+00 2.534402546122500345e-39
4.943107000000000362e+00 2.479049079002500081e-39
4.954501999999999740e+00 2.424921307380099884e-39
4.965923000000000087e+00 2.371991949609999908e-39
4.977370999999999768e+00 2.320234256816100103e-39
4.988845000000000418e+00 2.269622004302500021e-39
5.000345000000000262e+00 2.220128540697599963e-39
5.011872000000000327e+00 2.171729627312399886e-39
5.023425999999999725e+00 2.124399639264099928e-39
5.035006000000000093e+00 2.078115306322499712e-39
5.046612999999999793e+00 2.032852898608899915e-39
5.058246999999999716e+00 1.988589160960000120e-39
5.069906999999999719e+00 1.945302187136400090e-39
5.081593999999999944e+00 1.902970491302500008e-39
5.093308999999999642e+00 1.861572138483600041e-39
5.105050000000000310e+00 1.821085638672400140e-39
5.116818000000000310e+00 1.781491627598400220e-39
5.128613999999999784e+00 1.742769427320099979e-39
5.140436000000000227e+00 1.704899609584899623e-39
5.152286000000000143e+00 1.667863126670400229e-39
5.164164000000000421e+00 1.631641305216400155e-39
5.176067999999999891e+00 1.596216639182400359e-39
5.187999999999999723e+00 1.561570369224100069e-39
5.199959999999999916e+00 1.527685690784399922e-39
5.211947000000000330e+00 1.494545342422499866e-39
5.223962000000000216e+00 1.462133172622500211e-39
5.236004000000000325e+00 1.430432579523599864e-39
5.248075000000000045e+00 1.399427295566399982e-39
5.260172999999999988e+00 1.369102121904400111e-39
5.272299000000000291e+00 1.339442150592099743e-39
5.284453000000000067e+00 1.310432760010000012e-39
5.296634000000000064e+00 1.282059610339599988e-39
5.308843999999999674e+00 1.254307222439999957e-39
5.321082999999999785e+00 1.227163254192099809e-39
5.333349000000000117e+00 1.200613491016899896e-39
5.345644000000000062e+00 1.174644698148099826e-39
5.357967000000000368e+00 1.149244578260099814e-39
5.370318000000000147e+00 1.124399718484900003e-39
5.382698000000000427e+00 1.100098313352899792e-39
5.395106000000000179e+00 1.076328119353600026e-39
5.407543000000000433e+00 1.053077136322499993e-39
5.420009000000000299e+00 1.030334245392400167e-39
5.432502999999999638e+00 1.008088535168099980e-39
5.445026000000000366e+00 9.863280423395999165e-40
5.457578999999999958e+00 9.650423019168999493e-40
5.470159999999999911e+00 9.442216606761000650e-40
5.482770000000000366e+00 9.238548092003999659e-40
5.495409000000000432e+00 9.039324863208999495e-40
5.508077000000000112e+00 8.844438081600002312e-40
5.520774000000000292e+00 8.653804810224998653e-40
5.533501000000000225e+00 8.467320137956001381e-40
5.546256999999999771e+00 8.284898722500000557e-40
5.559042999999999957e+00 8.106451035489000097e-40
5.571857999999999755e+00 7.931883649600000025e-40
5.584702000000000055e+00 7.761121802641000575e-40
5.597576000000000107e+00 7.594069878756000818e-40
5.610479999999999912e+00 7.430656201929002080e-40
5.623413000000000217e+00 7.270788673599999577e-40
5.636377000000000415e+00 7.114398602088999565e-40
5.649370000000000225e+00 6.961407848703999821e-40
5.662392999999999788e+00 6.811745044624000739e-40
5.675445999999999991e+00 6.665329792900000182e-40
5.688528999999999947e+00 6.522088530243999900e-40
5.701642999999999795e+00 6.381964325025000201e-40
5.714786000000000143e+00 6.244876050624999800e-40
5.727960000000000385e+00 6.110764224015999317e-40
5.741164999999999630e+00 5.979555667968999844e-40
5.754399000000000264e+00 5.851198155624999541e-40
5.767665000000000042e+00 5.725621051928999267e-40
5.780960000000000321e+00 5.602764744256000205e-40
5.794286999999999743e+00 5.482570737120999604e-40
5.807643999999999807e+00 5.364981635048999671e-40
5.821031999999999762e+00 5.249936543075999549e-40
5.834450999999999610e+00 5.137384896400000719e-40
5.847901000000000238e+00 5.027268012648999872e-40
5.861381999999999870e+00 4.919532872003999469e-40
5.874893000000000143e+00 4.814127468543999425e-40
5.888436999999999699e+00 4.711000794255999532e-40
5.902010999999999896e+00 4.610107117456000630e-40
5.915615999999999985e+00 4.511392992015999650e-40
5.929253000000000107e+00 4.414810311025000562e-40
5.942922000000000260e+00 4.320316060368999644e-40
5.956621000000000166e+00 4.227863855328999713e-40
5.970353000000000243e+00 4.137404151720999686e-40
5.984116000000000213e+00 4.048900547344000510e-40
5.997911000000000215e+00 3.962309208024999768e-40
6.011737000000000108e+00 3.877583228963999226e-40
6.025596000000000174e+00 3.794684520025000336e-40
6.039486000000000132e+00 3.713575660096000156e-40
6.053409000000000262e+00 3.634212262320999866e-40
6.067363000000000284e+00 3.556562233224999639e-40
6.081349999999999589e+00 3.480586490688999941e-40
6.095368999999999815e+00 3.406246742404000420e-40
6.109420000000000073e+00 3.333509124100000050e-40
6.123503999999999614e+00 3.262340378024999547e-40
6.137620000000000076e+00 3.192700696968999687e-40
6.151768999999999821e+00 3.124561775448999771e-40
6.165949999999999598e+00 3.057888737124000513e-40
6.180164000000000435e+00 2.992647425328999612e-40
6.194410999999999667e+00 2.928814658883999603e-40
6.208689999999999820e+00 2.866350580899999858e-40
6.223003000000000284e+00 2.805233063688999754e-40
6.237347999999999892e+00 2.745426966488999784e-40
6.251726999999999812e+00 2.686907794041000261e-40
6.266138999999999903e+00 2.629644937923999845e-40
6.280584000000000167e+00 2.573614854001000435e-40
6.295061999999999713e+00 2.518788010761000420e-40
6.309573000000000320e+00 2.465135505624999490e-40
6.324118000000000350e+00 2.412638373288999630e-40
6.338696999999999804e+00 2.361265562880999613e-40
6.353309000000000317e+00 2.310995878416000181e-40
6.367955000000000254e+00 2.261805444899999752e-40
6.382634999999999614e+00 2.213670841281000291e-40
6.397348000000000035e+00 2.166566149475999950e-40
6.412096000000000018e+00 2.120474754224999758e-40
6.426877000000000173e+00 2.075368696995999981e-40
6.441692999999999891e+00 2.031232095368999824e-40
6.456541999999999781e+00 1.988040780441000183e-40
6.471426000000000123e+00 1.945773908100000361e-40
6.486343999999999888e+00 1.904411040016000519e-40
6.501297000000000104e+00 1.863937598120999883e-40
6.516283999999999743e+00 1.824328358329000031e-40
6.531305999999999834e+00 1.785566735000999886e-40
6.546362000000000236e+00 1.747636408323999824e-40
6.561453000000000202e+00 1.710518705424000148e-40
6.576577999999999591e+00 1.674192736836000131e-40
6.591738999999999571e+00 1.638645769215999773e-40
6.606935000000000002e+00 1.603857609225000218e-40
6.622164999999999857e+00 1.569813538084000116e-40
6.637431000000000303e+00 1.536499077136000021e-40
6.652732000000000312e+00 1.503895079556000050e-40
6.668067999999999884e+00 1.471987695025000125e-40
6.683438999999999908e+00 1.440763301123999958e-40
6.698845999999999634e+00 1.410206125440999923e-40
6.714288999999999952e+00 1.380300719043999949e-40
6.729766999999999832e+00 1.351031950921000061e-40
6.745280000000000165e+00 1.322391902209000041e-40
6.760830000000000339e+00 1.294361290000000044e-40
6.776415000000000077e+00 1.266930336400000069e-40
6.792036000000000406e+00 1.240082688099999889e-40
6.807693999999999690e+00 1.213808992899999976e-40
6.823387000000000313e+00 1.188095640004000214e-40
6.839116999999999891e+00 1.162931462449000001e-40
6.854881999999999920e+00 1.138303349569000132e-40
6.870683999999999791e+00 1.114200580248999987e-40
6.886523000000000394e+00 1.090610528328999856e-40
6.902397999999999811e+00 1.067524970521000152e-40
6.918309999999999960e+00 1.044931683961000090e-40
6.934257999999999811e+00 1.022818709025000156e-40
6.950243000000000393e+00 1.001176345743999927e-40
6.966264999999999930e+00 9.799952607984098260e-41
6.982324000000000197e+00 9.592654952409999399e-41
6.998420000000000307e+00 9.389770854688897763e-41
7.014553000000000260e+00 9.191206457808399957e-41
7.030723000000000056e+00 8.996867757312400530e-41
7.046930999999999834e+00 8.806666305945599900e-41
7.063175000000000203e+00 8.620511557824099215e-41
7.079457999999999807e+00 8.438316553296099495e-41
7.095778000000000141e+00 8.259997793320899895e-41
7.112135000000000318e+00 8.085471520562500696e-41
7.128529999999999589e+00 7.914657350209600044e-41
7.144962999999999731e+00 7.747472869272900461e-41
7.161433999999999855e+00 7.583844250972900268e-41
7.177942999999999962e+00 7.423693795939599442e-41
7.194490000000000052e+00 7.266945303104400815e-41
7.211075000000000124e+00 7.113527419392901170e-41
7.227698000000000178e+00 6.963370099176100279e-41
7.244360000000000355e+00 6.816401282250000676e-41
7.261059999999999626e+00 6.672555218204100184e-41
7.277797999999999767e+00 6.531762485262399573e-41
7.294575000000000031e+00 6.393959825817601271e-41
7.311391000000000417e+00 6.259081958209600471e-41
7.328244999999999898e+00 6.127066424336399014e-41
7.345138999999999641e+00 5.997853486556100470e-41
7.362071000000000254e+00 5.871382962502498480e-41
7.379042000000000101e+00 5.747594290152101326e-41
7.396053000000000210e+00 5.626432591202500551e-41
7.413102000000000302e+00 5.507839507632401502e-41
7.430190999999999768e+00 5.391762235104398553e-41
7.447320000000000384e+00 5.278146005722500540e-41
7.464488000000000234e+00 5.166938541216399428e-41
7.481695000000000206e+00 5.058088537657599596e-41
7.498942000000000441e+00 4.951545650528398668e-41
7.516229000000000049e+00 4.847260479952900814e-41
7.533555999999999919e+00 4.745184556089999330e-41
7.550921999999999912e+00 4.645271687812900422e-41
7.568329000000000306e+00 4.547475178900900261e-41
7.585776000000000074e+00 4.451750555673600166e-41
7.603263000000000105e+00 4.358051521491600695e-41
7.620790000000000397e+00 4.266337922184099633e-41
7.638358000000000203e+00 4.176565114322499954e-41
7.655966000000000271e+00 4.088693181552100270e-41
7.673614999999999853e+00 4.002681655562500581e-41
7.691303999999999697e+00 3.918489572665600307e-41
7.709035000000000082e+00 3.836079244488099785e-41
7.726805999999999841e+00 3.755412437216400006e-41
7.744618000000000002e+00 3.676451639062499992e-41
7.762470999999999677e+00 3.599161248860100557e-41
7.780365999999999893e+00 3.523506314356899664e-41
7.798301000000000371e+00 3.449450173280399377e-41
7.816277999999999615e+00 3.376960379024399543e-41
7.834296000000000149e+00 3.306002754622500495e-41
7.852356000000000336e+00 3.236546057422499732e-41
7.870458000000000176e+00 3.168556219404900032e-41
7.888601000000000418e+00 3.102003201096899576e-41
7.906786000000000314e+00 3.036857497136100061e-41
7.925012999999999863e+00 2.973087947560900521e-41
7.943281999999999954e+00 2.910665082336400432e-41
